country_region,confirmed,deaths
US,41848,749
US,7687,211
US,43392,314
US,13022,215
US,6218,57
US,2373,100
US,23273,320
US,1260,49
US,4623,69
US,2537,72
US,14265,256
US,66310,616
US,14068,194
US,14138,271
US,10688,181
US,4626,77
US,3749,92
US,7843,185
US,3914,86
US,12351,259
US,6257,107
US,6548,145
US,3422,35
US,3185,52
US,33325,398
US,49421,601
US,6880,54
US,17593,181
US,10285,155
US,20051,264
US,5543,56
US,11754,188
US,5767,106
US,80474,1149
US,5653,114
US,26379,269
US,46637,656
US,3257,56
US,24218,215
US,3671,86
US,2705,46
US,5008,124
US,3646,65
US,6120,133
US,3507,56
US,5389,98
US,15710,158
US,4910,74
US,7425,129
US,6445,112
US,10690,147
US,13924,225
US,5933,64
US,2934,51
US,4804,74
US,15367,277
US,59429,374
US,10714,89
US,13835,143
US,10219,103
US,4767,49
US,8092,71
US,22668,198
US,1889,40
US,1051,44
US,5551,50
US,4510,50
US,22210,139
US,3855,66
US,15494,139
US,184125,1809
US,8817,88
US,39118,304
US,15771,131
US,8410,60
US,9416,108
US,12710,130
US,29082,281
US,11076,82
US,3480,49
US,8750,110
US,23242,203
US,18010,113
US,19675,218
US,3089,34
US,10369,216
US,35252,312
US,14833,174
US,2185,58
US,3319,46
US,2386,48
US,9719,159
US,18648,231
US,5667,117
US,1579,35
US,6014,61
US,1880,37
Ukraine,128694,2611
Ukraine,94443,2426
Ukraine,119230,2997
Ukraine,241955,8799
Ukraine,167523,5094
Ukraine,127113,3090
Ukraine,330757,8168
Ukraine,185103,4639
Ukraine,59719,2202
Ukraine,219521,5973
Ukraine,127293,2263
Ukraine,52651,1838
Ukraine,107283,2110
Ukraine,103674,2179
Ukraine,181982,5244
Ukraine,140236,3241
United Arab Emirates,759511,2162
United Kingdom,26799,113
United Kingdom,8533,100
United Kingdom,902889,9845
Uruguay,411658,6169
Uzbekistan,198769,1485
Zambia,249193,3730
Zimbabwe,211728,4997
Albania,332949,3593
Algeria,270829,6881
Angola,103131,1917
Argentina,9717546,129979
Australia,208495,127
Australia,3549295,5430
Australia,98498,75
Australia,1664371,2274
Australia,780106,1029
Australia,2648473,5836
Austria,5432162,20976
Azerbaijan,823202,9944
Bangladesh,2035037,29419
Barbados,103014,560
Bolivia,1109385,22239
Botswana,326344,2790
Brazil,178377,2164
Brazil,618372,14356
Brazil,1703178,30785
Brazil,1217030,14827
Brazil,1723116,27578
Brazil,832189,14955
Brazil,844630,18883
Brazil,1063628,22399
Brazil,6140622,175504
Brazil,344668,4205
Brunei,237656,225
Bulgaria,1278115,37860
Burkina Faso,21631,387
Burma,631534,19481
Cabo Verde,62397,410
Cameroon,123629,1960
Canada,387451,4485
Canada,129705,583
Canada,1506871,14770
Canada,53408,66
Canada,1226692,17038
Canada,146888,1604
Central African Republic,15260,113
Chile,168125,1898
Chile,273905,2756
Chile,103602,684
Chile,190748,1854
Chile,134791,1333
Chile,63220,750
Chile,319883,3164
Chile,1804134,29876
Chile,140015,1214
Chile,103858,1147
China,68439,4512
China,64281,595
Colombia,7817,265
Colombia,129312,2869
Colombia,25591,1040
Colombia,42860,1025
Colombia,108912,2684
Colombia,18832,429
Colombia,122008,3951
Colombia,57906,1543
Colombia,117440,3644
Colombia,107410,2596
Colombia,124378,5176
Colombia,21778,788
Colombia,72708,2076
Colombia,109484,2497
Colombia,10334,156
Colombia,66917,1741
Colombia,563900,15337
Congo (Brazzaville),24837,386
Cote d'Ivoire,87753,827
Cyprus,599118,1194
Czechia,4156676,41570
Ecuador,1008035,35920
Ethiopia,493939,7572
Finland,1348737,6568
France,76758,649
France,196270,993
France,223728,1047
France,477959,899
France,35782940,153295
Georgia,1780691,16900
Germany,4807787,17710
Germany,6448534,26478
Germany,1329189,4927
Germany,1025787,6037
Germany,276480,863
Germany,7283569,28140
Germany,459311,1917
Germany,902073,5842
Grenada,19591,237
Guatemala,1140382,19885
Guinea-Bissau,8848,176
Haiti,33811,857
Honduras,456988,11037
Hungary,2141513,47938
India,66877,296
India,851183,12302
India,258696,3967
India,1276702,11039
India,1056087,10711
India,479288,4785
India,4068726,40298
India,11415,52
India,1054731,10775
India,8131458,148385
India,96764,1624
India,35974,782
India,785140,17920
India,1314329,9644
India,44285,498
India,3591733,38048
India,840069,4111
India,108007,940
Indonesia,6487905,158571
Italy,587217,3708
Italy,580383,3061
Italy,2291891,11292
Italy,2165500,12217
Italy,604061,5622
Italy,3778186,43086
Italy,653197,4160
Italy,1587152,13677
Italy,1517317,9167
Italy,1468034,10981
Italy,400820,2179
Italy,2417520,15696
Japan,1412562,2970
Japan,173470,334
Japan,984507,2654
Japan,120658,104
Japan,1108067,2029
Japan,308608,618
Japan,830834,2721
Japan,1041914,2913
Japan,118921,204
Japan,150765,306
Japan,307815,550
Japan,1544365,3070
Japan,104272,309
Japan,267748,550
Japan,280738,414
Japan,220058,339
Japan,230329,553
Japan,183483,401
Japan,292037,421
Japan,508844,784
Japan,2163293,6615
Japan,518883,769
Japan,238334,517
Japan,97404,182
Japan,123012,210
Japan,174687,399
Japan,102653,169
Kenya,339078,5678
"Korea, South",25538799,29158
Laos,216229,758
Lesotho,34490,706
Libya,507034,6437
Lithuania,1267973,9391
Luxembourg,302031,1145
Malaysia,395188,4645
Malaysia,311559,2688
Malaysia,136948,1188
Malaysia,178543,1014
Malaysia,232079,2050
Malaysia,18598,192
Malaysia,299944,2032
Malaysia,1496811,10875
Mali,32731,742
Mauritania,63349,997
Mexico,124905,2766
Mexico,1745758,43604
Mexico,180541,8962
Mexico,79341,3672
Mexico,120398,8549
Mexico,91513,5339
Mexico,72114,3244
Mexico,401674,15350
Mexico,111871,4428
Mexico,240952,7611
Mexico,176639,9915
Mexico,213440,6128
Mexico,56492,3123
Micronesia,22203,55
Montenegro,282676,2785
Morocco,1265572,16281
Namibia,169908,4080
Nepal,1000541,12019
Netherlands,45467,290
Netherlands,1041490,2918
Netherlands,261524,364
Netherlands,1293864,3763
Netherlands,10922,88
Netherlands,700581,1561
Netherlands,1785215,5270
New Zealand,1831233,2095
Niger,9425,314
North Macedonia,344075,9564
Oman,398775,4628
Pakistan,44327,793
Pakistan,36014,378
Pakistan,139484,1031
Pakistan,224474,6371
Pakistan,594974,8246
Paraguay,717955,19601
Peru,49742,1376
Peru,44326,1678
Peru,109158,4558
Peru,118412,9056
Peru,169174,11043
Peru,1918510,94758
Peru,20402,883
Peru,27334,1141
Peru,67206,3221
Peru,31590,1728
Peru,43050,3295
Portugal,5518155,25209
Romania,3286185,67186
Russia,54117,1019
Russia,310334,8819
Russia,123905,766
Russia,161889,2304
Russia,183200,4110
Russia,152029,3087
Russia,388922,8065
Russia,6695,44
Russia,58823,843
Russia,50839,991
Russia,159939,1526
Russia,208631,2725
Russia,101960,2422
Russia,249090,2587
Russia,121115,1490
Russia,147915,2522
Russia,235956,3499
Russia,48988,1087
Russia,3229558,46596
Russia,1117744,15397
Russia,144057,3387
Russia,8229,102
Russia,494640,11737
Russia,229095,4512
Russia,133305,1960
Russia,217491,6118
Russia,205758,1966
Russia,147588,3461
Russia,1784973,35734
Russia,296352,6001
Russia,145358,3131
Russia,543896,10850
Russia,136466,2502
Russia,155887,917
Russia,186078,5333
Russia,178431,2770
Russia,247734,4359
Russia,261897,6909
Russia,214018,3888
Russia,465451,8535
Russia,148530,1049
Rwanda,132556,1467
Saint Lucia,29639,407
Saudi Arabia,821937,9405
Senegal,88679,1968
Serbia,2402754,17228
Sierra Leone,7754,126
Slovakia,2642968,20597
Somalia,27237,1361
South Africa,4027744,102311
Spain,1598517,14680
Spain,460890,5289
Spain,310930,1585
Spain,1561738,10091
Spain,159616,964
Spain,599211,7905
Spain,2645423,20566
Spain,24288,188
Spain,305532,2648
Spain,109722,953
Spain,1942038,19956
Spain,779587,7425
Sri Lanka,671051,16779
Suriname,81185,1390
Sweden,30829,184
Sweden,75091,544
Sweden,11874,82
Sweden,89662,756
Sweden,51460,410
Sweden,98929,525
Sweden,67918,662
Sweden,93746,722
Sweden,60186,393
Sweden,56224,678
Switzerland,4232022,14062
Tajikistan,17786,125
Tanzania,39804,845
Thailand,4689897,32922
Timor-Leste,23300,138
Trinidad and Tobago,184713,4249
US,65973,716
US,6930,103
US,6060,87
US,8054,106
US,4780,90
US,19654,270
US,3354,73
US,11010,252
US,29584,384
US,15516,244
US,21359,342
US,2149,52
US,5396,109
US,5498,79
US,4457,69
US,8944,174
US,44352,355
US,4813,89
US,5831,114
US,128574,1749
US,6193,85
US,43405,536
US,8761,140
US,12082,98
US,30317,434
US,2996,55
US,26797,389
US,66232,827
US,22453,472
US,3450,48
US,22105,121
US,39961,265
US,8257,34
US,50256,502
US,5775,151
US,1433565,18028
US,64056,1564
US,44602,945
US,294502,4027
US,148450,1737
US,18596,239
US,5910,79
US,10273,273
US,3454,56
US,6997,119
US,6168,89
US,7606,142
US,6159,74
US,44235,364
US,17950,278
US,15986,237
US,3511,43
US,5345,78
US,3001,97
US,26138,553
US,5008,65
US,18443,189
US,12604,155
US,4432,57
US,6937,74
US,21518,308
US,7786,96
US,3256,66
US,5785,85
US,22961,266
US,3933,94
US,11065,191
US,2595,46
US,6464,119
US,5528,103
US,2821,48
US,9439,137
US,2307,46
US,6062,100
US,35334,379
US,37638,564
US,6836,81
US,5459,119
US,8250,104
US,3456,74
US,7414,113
US,370250,2040
US,10967,94
US,9120,134
US,36819,231
US,306776,2893
US,7432,48
US,27565,161
US,81828,959
US,291898,2561
US,14078,148
US,10982,65
US,52454,385
US,4222,40
US,115559,769
US,733616,7518
US,85779,662
US,17264,108
US,192518,1066
US,213198,2335
US,67350,274
US,42607,690
US,8627,94
US,113615,467
US,112786,527
US,26895,233
US,158675,1541
US,16592,196
US,225607,1583
US,20736,133
US,158627,1391
US,187383,1295
US,86087,408
US,5481,56
US,6877,149
US,213118,1447
US,224618,1808
US,17605,201
US,153206,1456
US,15092,92
US,101573,558
US,7132,86
US,10686,174
US,3422,46
US,100408,749
US,247522,2837
US,36289,509
US,69185,728
US,26055,299
US,177841,1518
US,73078,926
US,169709,1397
US,53838,863
US,8781,170
US,167087,2381
US,736979,6433
US,63926,932
US,100710,1113
US,24559,438
US,94259,1431
US,27531,408
US,3450,57
US,5378,106
US,9956,135
US,13317,167
US,6145,103
US,17119,291
US,4774,68
US,107858,743
US,12167,180
US,6769,103
US,117738,1627
US,21960,132
US,26428,329
US,137917,1222
US,454474,5685
US,262597,3807
US,246656,3277
US,20510,452
US,56717,674
US,115286,1886
US,126259,1216
US,91334,1352
US,15134,343
US,7816,112
US,143659,2209
US,4004,81
US,10817,256
US,4390,99
US,24814,275
US,5588,92
US,3724,107
US,3891,95
US,10631,102
US,7325,171
US,13247,136
US,2493,106
US,26955,484
US,16532,191
US,3332,65
US,75716,974
US,7397,145
US,2387,43
US,205865,1983
US,11573,298
US,41332,410
US,38857,513
US,2102,63
US,8166,137
US,2715,73
US,41140,441
US,3023,65
US,30827,546
US,5864,107
US,262198,2546
US,7860,187
US,6617,112
US,60324,894
US,6837,118
US,2464,60
US,67986,729
US,2117,54
US,23570,303
US,4054,117
US,5788,119
US,15038,161
US,3336,36
US,35468,421
US,7652,119
US,1785,54
US,5874,109
US,5247,154
US,6005,124
US,6699,182
US,2243,55
US,3622,62
US,13330,204
US,5050,111
US,3978,103
US,1706,49
US,57795,938
US,2371,35
US,18403,437
US,6898,173
US,3015,35
US,8154,180
US,1306,34
US,5596,141
US,2388,70
US,13153,234
US,2726,118
US,1796,68
US,3014,65
US,5765,171
US,7841,173
US,37947,471
US,2307,72
US,2562,64
US,5272,124
US,58807,401
US,40365,219
US,251156,1263
US,18134,46
US,9954,193
US,1613,34
US,2539,36
US,4087,83
US,45636,635
US,7514,54
US,6358,90
US,3011,79
US,27396,307
US,2556,59
US,16596,121
US,9697,130
US,4847,52
US,5336,37
US,5606,53
US,5598,73
US,13531,116
US,17924,182
US,1425454,14880
US,270145,1803
US,6142,60
US,8225,101
US,5200,69
US,12024,135
US,12813,180
US,5288,42
US,15037,230
US,12422,140
US,37081,361
US,8564,104
US,10820,133
US,11488,134
US,4675,50
US,16440,133
US,56082,548
US,8636,99
US,5790,70
US,7189,80
US,76,4747
US,33002,308
US,3909,36
US,6288,89
US,5128,53
US,18461,239
US,93859,870
US,11936,117
US,3487,73
US,16925,197
US,4713,72
US,13251,177
US,10247,140
US,2889,41
US,15295,147
US,8102,151
US,28534,471
US,7786,155
US,22483,320
US,5434,110
US,19717,374
US,8444,144
US,23708,281
US,12475,149
US,45461,588
US,15078,243
US,14251,137
US,5524,84
US,13006,160
US,21940,245
US,29976,383
US,125869,1914
US,13777,275
US,255530,3124
US,13437,205
US,10305,169
US,11666,168
US,2951,73
US,14866,168
US,5616,100
US,5508,72
US,3369,88
US,8999,112
US,5804,62
US,80483,921
US,5344,107
US,10840,122
US,6028,78
US,58140,432
US,3832,89
US,4661,80
US,33175,431
US,9759,164
US,6767,92
US,22015,350
US,1756,52
US,3116,63
US,6827,80
US,6764,62
US,3412,70
US,3021,34
US,13291,162
US,25929,152
US,10612,153
US,4571,76
US,29406,313
US,2659,47
US,3815,79
US,3132,49
US,4782,66
US,3703,96
US,6231,80
US,2932,41
US,9901,119
US,6165,79
US,61258,628
US,2811,65
US,2997,52
US,3522,44
US,5542,92
US,8455,128
US,3810,45
US,1991,51
US,2464,57
US,10843,138
US,6830,107
US,141764,1172
US,26847,336
US,2760,41
US,3005,53
US,8589,91
US,22290,96
US,4409,96
US,9967,216
US,13951,145
US,3315,47
US,4354,55
US,31802,349
US,3909,69
US,2452,37
US,4818,43
US,7301,121
US,3042,51
US,2471,47
US,14199,139
US,5561,92
US,32890,163
US,12790,125
US,7775,100
US,10820,87
US,2651,40
US,4364,37
US,169531,1294
US,22922,206
US,3295,35
US,11358,128
US,3757,52
US,2813,48
US,9112,105
US,3653,64
US,5785,77
US,4493,66
US,6684,69
US,21436,262
US,15532,103
US,2059,41
US,1447,35
US,6323,80
US,52622,513
US,7244,112
US,7921,119
US,1665,37
US,4177,52
US,10512,166
US,44044,332
US,7352,70
US,21029,198
US,10631,151
US,5013,65
US,26858,244
US,4767,65
US,28031,202
US,4111,51
US,11162,114
US,19063,230
US,13333,80
US,2661,54
US,3029,52
US,4902,55
US,114834,675
US,1400,35
US,5648,87
US,9186,69
US,9436,145
US,15370,156
US,41013,476
US,11951,224
US,18412,272
US,270187,2563
US,18003,155
US,5637,73
US,3332,57
US,9275,133
US,8292,144
US,33410,300
US,4848,57
US,7276,87
US,3116,58
US,2218,35
US,8786,115
US,4249,86
US,10647,118
US,12352,130
US,17810,165
US,2551,34
US,21784,156
US,4062,42
US,5966,49
US,6219,65
US,7768,95
US,6490,65
US,11099,135
US,4817,47
US,2554,46
US,40052,302
US,6406,72
US,13573,215
US,4713,115
US,4291,55
US,3008,59
US,129476,1397
US,7879,177
US,9882,161
US,23116,271
US,7918,171
US,4896,67
US,73184,522
US,32748,393
US,12259,182
US,7441,48
US,7455,96
US,8328,104
US,7695,123
US,13434,117
US,26187,426
US,14672,282
US,86350,912
US,41509,646
US,8544,93
US,3099,48
US,26595,308
US,6931,69
US,28309,271
US,7603,47
US,6555,40
US,34712,363
US,6553,42
US,111696,1196
US,160279,2649
US,13818,157
US,26201,442
US,35695,385
US,9006,113
US,6707,119
US,59057,410
US,3741,73
US,226867,2206
US,211284,2275
US,8345,126
US,5895,77
US,22935,234
US,6755,103
US,10234,174
US,172807,2305
US,242495,2945
US,13773,169
US,160719,1953
US,37265,395
US,255613,2094
US,1874,75
US,5081,73
US,2419,58
US,16235,183
US,30638,638
US,3979,75
US,39828,638
US,40387,630
US,5684,65
US,9914,111
US,26396,222
US,3068,36
US,8732,119
US,32967,440
US,7341,101
US,119198,1887
US,12326,202
US,9141,104
US,18955,192
US,3343,98
US,17393,224
US,193281,1693
US,23071,453
US,29075,345
US,2867,36
US,281008,4281
US,18108,157
US,7946,104
US,9841,119
US,6592,78
US,22451,243
US,45595,510
US,17160,226
US,1898,49
US,46226,679
US,4839,113
US,1241,43
US,5759,92
US,1615,59
US,6504,115
US,8667,51
US,9954,215
US,15021,298
US,19910,303
US,497474,8539
US,113538,841
US,10035,99
US,16168,191
US,10695,108
US,30689,126
US,3572,53
US,22508,132
US,3605,41
US,18359,176
US,130234,836
US,10109,82
US,15051,149
US,365141,2743
US,5776,64
US,4082,60
US,3512,41
US,7986,122
US,9360,72
US,4119,43
US,8143,72
US,10151,124
US,150269,1435
US,4310,58
US,2599,35
US,4919,47
US,57100,581
US,58310,396
US,11496,68
US,792,372
US,6124,42
US,8330,149
US,12025,163
US,3697,70
US,2650,50
US,5344,77
US,2938,58
US,6608,99
US,2701,35
US,2475,49
US,8676,124
US,57941,569
US,25957,319
US,8356,90
US,14401,160
US,63672,828
US,5018,105
US,2244,47
US,24910,308
US,17824,186
US,20671,168
US,21024,379
US,7329,124
US,31742,315
US,8359,181
US,29507,345
US,8190,141
US,12729,226
US,3540,65
US,43988,514
US,7526,121
US,8189,157
US,6474,128
US,7239,122
US,11821,208
US,6208,104
US,4645,62
US,9477,114
US,6351,69
US,7539,149
US,3197,55
US,4165,101
US,11731,177
US,1949,41
US,10445,191
US,3504,60
US,1816,44
US,31520,391
US,5455,125
US,1683,46
US,4439,78
US,2948,84
US,29544,394
US,3824,106
US,2488,35
US,2931,72
US,38578,561
US,13878,150
US,8730,179
US,3144,43
US,2932,70
US,4076,64
US,1863,40
US,9198,129
US,5973,77
US,2421,50
US,2892,61
US,4632,120
US,13157,216
US,3558,51
US,5954,50
US,14150,179
US,12074,251
US,9392,115
US,10349,125
US,7005,114
US,13089,168
US,112268,999
US,22143,316
US,71168,825
US,6862,146
US,6572,128
US,15275,245
US,5389,110
US,9314,107
US,4386,92
US,32801,297
US,39835,133
US,20963,199
US,8029,173
US,2876,36
US,3713,75
US,3012,62
US,9428,136
US,7291,90
US,7563,84
US,5659,85
US,3823,55
US,18136,176
US,89656,458
US,9690,84
US,10564,147
US,5161,49
US,7393,118
US,8493,96
US,12715,148
US,8698,295
US,123268,1277
US,22123,84
US,84325,1054
US,295078,3590
US,130216,1305
US,156168,1904
US,27743,328
US,268585,3681
US,85133,1013
US,31784,290
US,252466,2950
US,180912,2439
US,29533,354
US,72607,910
US,18695,322
US,21666,405
US,7679,147
US,15911,217
US,48006,832
US,2362,85
US,4441,96
US,74586,568
US,10312,163
US,55560,564
US,18484,240
US,28168,322
US,12709,129
US,256676,2787
US,15865,203
US,10301,139
US,16080,139
US,182362,1739
US,506855,4065
US,543679,5853
US,57055,613
US,136644,1144
US,24666,201
US,10068,123
US,12616,98
US,0,521
US,29249,136
US,812952,12778
US,207205,2532
US,41446,339
US,6236,40
US,7233,94
US,25322,210
US,24070,262
US,524543,4659
US,13347,88
US,17750,140
US,20790,198
US,9606,89
US,7894,105
US,7193,86
US,15264,180
US,5078,75
US,11110,142
US,38047,360
US,65900,650
US,67307,536
US,17433,150
US,56761,646
US,8252,134
US,4823,64
US,3141,50
US,34663,431
US,107542,712
US,13716,118
US,24942,92
US,17290,198
US,16011,240
US,30616,350
US,18244,133
US,11443,104
US,2720,47
US,18839,242
US,28493,196
US,9233,132
US,6023,84
US,7353,96
US,16283,185
US,343468,1780
US,4444,42
US,8445,138
US,60698,444
US,5416,91
US,62129,416
US,36373,148
US,17813,143
US,15411,202
US,48873,577
US,25824,316
US,20294,417
US,22116,199
US,11961,146
US,22560,282
US,14655,130
US,369981,1263
US,3648,52
US,21238,288
US,3433,47
US,25413,125
US,3054,49
US,12526,142
US,3687,37
US,4077,57
US,7349,43
US,22891,251
US,31512,489
US,24080,447
US,18691,155
US,18191,322
US,109559,1207
US,6028,131
US,10165,155
US,41033,603
US,11999,176
US,28107,496
US,9535,166
US,325348,3976
US,14238,244
US,23223,279
US,44817,447
US,8890,131
US,345102,2715
US,9723,133
US,19013,280
US,45217,527
US,12942,160
US,223461,2153
US,19815,285
US,8232,164
US,3947,79
US,11106,146
US,17767,334
US,22457,279
US,119248,1475
US,63057,1139
US,23149,281
US,10787,146
US,29905,495
US,8971,107
US,29952,310
US,5267,74
US,9827,131
US,20087,235
US,41163,467
US,10916,204
US,16384,251
US,25739,269
US,14791,239
US,133984,1787
US,23928,519
US,7715,151
US,3490,58
US,68445,619
US,10940,168
US,6233,108
US,9323,78
US,6745,108
US,2761,48
US,16057,139
US,9436,180
US,17440,249
US,5596,56
US,9106,172
US,12880,211
US,1186,34
US,1486,42
US,3205,43
US,2978,63
US,7736,109
US,3582,57
US,3647,44
US,2817,42
US,12200,169
US,9151,169
US,5486,128
US,4911,82
US,22982,358
US,3101,44
US,4743,85
US,21632,177
US,29570,400
US,1718,36
US,199322,2260
US,110,2139
US,14659,270
US,2559,41
US,5866,83
US,5968,58
US,13703,176
US,4388,65
US,59064,359
US,24725,437
US,31547,309
US,9250,114
US,83718,794
US,3284,37
US,4735,75
US,25455,245
US,5643,88
US,29282,397
US,322504,3595
US,17447,373
US,46721,786
US,118755,1681
US,33628,656
US,145783,2041
US,41758,375
US,18283,267
US,59274,937
US,132288,1962
US,67865,837
US,37047,723
US,2460,36
US,10516,255
US,5482,187
US,54464,851
US,139634,1990
US,21979,441
US,9349,160
US,26882,524
US,14234,291
US,5545,96
US,93331,1171
US,9885,192
US,368757,5335
US,3691,98
US,9180,165
US,1290,37
US,12971,157
US,13144,259
US,12267,186
US,93933,1479
US,6125,117
US,138024,1590
US,32713,5257
US,16673,188
US,59901,530
US,24835,99
US,40368,252
US,65847,1048
US,6493,104
US,62599,462
US,131683,988
US,17231,327
US,11746,157
US,13977,203
US,10630,223
US,21234,330
US,66382,527
US,195737,2067
US,25343,320
US,6825,95
US,25681,271
US,10043,168
US,9317,110
US,2570,40
US,27810,430
US,51545,654
US,4377,82
US,33077,415
US,9743,150
US,90157,702
US,2415,41
US,8995,60
US,3344,37
US,9723,104
US,3310,44
US,2269,42
US,4832,62
US,62121,537
US,4662,61
US,2122,63
US,26141,371
US,5140,62
US,45943,486
US,4919,70
US,10657,165
US,12374,135
US,6593,100
US,2572,54
US,13716,239
US,5967,89
US,18573,339
US,7164,107
US,14690,221
US,13158,197
US,6667,135
US,10910,204
US,4443,79
US,22932,378
US,2445,42
US,19858,345
US,10360,174
US,9451,172
US,7952,119
US,149903,1527
US,2990,45
US,16135,219
US,11094,178
US,35927,471
US,10360,138
US,11852,127
US,33254,368
US,3939,62
US,16949,258
US,2584,41
US,12364,206
US,58649,282
US,2633,58
US,5348,87
US,110651,951
US,3612,64
US,6262,102
US,6505,79
US,9313,137
US,71812,429
US,48227,517
US,4709,73
US,15259,238
US,6686,82
US,25911,246
US,80448,931
US,664160,6355
US,23392,448
US,112313,1020
US,71374,447
US,5752,68
US,6693,53
US,3412,77
US,1665,37
US,8525,199
US,2604,48
US,11960,71
US,9220,257
US,2834,34
US,40933,570
US,2157,46
US,3334,100
US,7080,106
US,5472,117
US,4114,73
US,240061,3825
US,55332,603
US,9466,126
US,7728,190
US,2537,45
US,4170,85
US,2356,83
US,115049,881
US,5980,114
US,5203,106
US,9696,125
US,2041,35
US,1220195,11353
US,74564,541
US,17648,434
US,8710,166
US,8240,188
US,4765,114
US,3718,61
US,7796,199
US,13460,224
US,9433,128
US,10634,196
US,11025,269
